hour,total_volume,total_tx_count,cex_inflow,cex_outflow,cex_tx_count,dex_inflow,dex_outflow,dex_tx_count,inst_inflow,inst_outflow,inst_tx_count
2024-01-05 01:00:00.000 UTC,15421.865582380373,76,1452.4370660129196,2613.4450851212723,23,4872.2185513538825,4512.079397026358,39,0.0,0.0,0
2024-01-05 02:00:00.000 UTC,13519.507324525192,53,2006.1146601976936,1221.6204119499998,18,5099.602861701653,3476.741036204349,23,0.0,0.0,0
2024-01-05 03:00:00.000 UTC,20826.063847899582,65,837.00887481,2051.25281812,16,8656.977656353269,7196.71051699305,35,0.0,15.8983,1
2024-01-05 04:00:00.000 UTC,3744.744863765271,41,53.601583600000005,986.2932773988526,10,1163.6030574557085,1393.3261423699005,17,0.0,0.0,0
2024-01-05 05:00:00.000 UTC,2529.4470338422943,32,670.1156039833376,3.78960715,9,532.9518615101434,783.8046901368134,12,0.0,311.9416199,1
2024-01-05 06:00:00.000 UTC,7351.029320537752,36,2060.37529175,47.99394741,14,1066.329721931327,835.4951718615602,14,0.0,0.0,0
2024-01-05 07:00:00.000 UTC,5859.70810342365,47,1128.0544080304596,153.50277302,8,543.5980352210343,2622.77391870688,24,0.0,0.0,0
2024-01-05 08:00:00.000 UTC,5532.754881694741,39,1438.71711359,531.140053,12,1466.8764931574478,1763.3578503567887,18,0.0,0.0,0
2024-01-05 09:00:00.000 UTC,6687.9095206141565,81,170.66401019,275.2603454707099,11,1532.971332022743,1020.5774155990148,14,0.0,91.11162083,1
2024-01-05 10:00:00.000 UTC,6065.245581781556,51,1905.91495359,375.03525714,14,2109.7406481903827,707.0066373072473,20,0.0,0.0,0
2024-01-05 11:00:00.000 UTC,5861.322453606869,34,2212.779271847367,264.8260484400001,15,1533.4294816574672,598.1869730465291,11,0.0,0.0,0
2024-01-05 12:00:00.000 UTC,25644.584428768576,46,3783.4457666,13978.678550477918,13,1574.685219455981,681.3770703441218,14,0.0,0.0,0
2024-01-05 13:00:00.000 UTC,27760.31010796241,60,1958.09209615935,18686.11229714,25,4086.749020024693,1293.1865094389775,23,0.0,2.88837725,1
2024-01-05 14:00:00.000 UTC,25300.99395698646,77,1710.4711664099998,4528.909818919999,23,8591.574798144587,3029.6515658555063,33,0.0,206.64208171,1
2024-01-05 15:00:00.000 UTC,22587.036705084065,80,168.4023,2709.29156187,19,4227.341922839395,7829.440567336842,40,2.5,1019.36682,2
2024-01-05 16:00:00.000 UTC,14654.430060181245,63,1484.26,37.62235112,10,6578.016232112958,2394.84613790049,29,0.0,0.0,0
2024-01-05 17:00:00.000 UTC,21602.033757184712,78,1476.6498356297766,6851.514617308677,29,4668.630521601409,5471.82479877465,35,0.0,10.65270099,1
2024-01-05 18:00:00.000 UTC,6002.327030785985,46,551.9888225699999,107.31355523408396,17,472.66487002847424,898.7905635861581,9,0.0,0.1683377504965182,1
2024-01-05 19:00:00.000 UTC,5343.323804330268,37,852.79238305,47.35782848,12,1307.7893165605922,1671.701199316387,17,0.0,0.0,0
2024-01-05 20:00:00.000 UTC,9401.25060066152,55,100.31977793,974.72776124,14,1532.8674135340907,5818.083557681436,20,0.0,0.0,0
2024-01-05 21:00:00.000 UTC,11757.202268228157,60,2608.9644622,3571.07265713,23,3083.558914615617,1342.2136397159993,25,165.37757725,0.0,1
2024-01-05 22:00:00.000 UTC,1842.014372593995,34,511.1823671182252,189.04061973,12,955.0608878457876,43.35872663304266,9,0.0,0.0,0
2024-01-05 23:00:00.000 UTC,8338.027654647116,48,1231.26741078,397.43252648,17,624.6720160705605,5008.451667446501,25,0.0,0.0,0
2024-01-06 00:00:00.000 UTC,7546.288132337007,56,1917.51276557,308.9676358999999,22,1598.3942090690357,1435.615188804819,18,0.0,0.0,0
2024-01-06 01:00:00.000 UTC,8832.824934776167,61,886.7779308599999,818.75001734,15,5081.97675244937,1930.821005666745,34,4.0171351252551,0.0,1
2024-01-06 02:00:00.000 UTC,4072.9525542340502,36,1202.30502465,1380.7080799999997,9,1975.5882959627625,611.8501391577429,19,0.0,0.0,0
2024-01-06 03:00:00.000 UTC,6271.822936665159,30,426.21386964,1864.51838521,9,394.5400831259778,302.22858656692256,10,0.0,0.0,0
2024-01-06 04:00:00.000 UTC,8674.07710306432,43,444.348,1267.32424452,7,5238.990105902491,423.245652727785,28,0.0,0.0,0
2024-01-06 05:00:00.000 UTC,90119.79022185248,150,44195.49454616099,56743.84935116,31,14572.573127899956,5919.292742036803,92,0.0,0.0,0
2024-01-06 06:00:00.000 UTC,43543.42143519064,128,5427.64113906,11308.673120730002,37,12496.720457514606,4620.269460252908,66,4.708055240256246,0.0,1
2024-01-06 07:00:00.000 UTC,31775.09467765124,64,2270.644364939707,3373.09472059,21,2393.0059252604783,23186.82592827237,35,0.0,0.0,0
2024-01-06 08:00:00.000 UTC,6630.345682496601,42,2993.8120230708896,931.34041536,11,559.484342064352,1855.0056473959155,17,0.0,0.0,0
2024-01-06 09:00:00.000 UTC,3787.258533094936,43,1373.8950716999998,18.20670253,12,613.2799280647343,748.8441381772641,10,0.0,0.0,0
2024-01-06 10:00:00.000 UTC,853.5162525978868,15,14.79821798,3.927,2,398.60817080241145,356.30768558902344,6,0.0,0.0,0
2024-01-06 11:00:00.000 UTC,1618.2586698216544,24,84.50839017000001,10.68180321,5,482.3220354983844,884.2618447659191,11,0.0,0.0,0
2024-01-06 12:00:00.000 UTC,15307.204424815583,42,549.703229633198,568.4911810962319,12,7556.243880988108,6660.441368027933,12,0.0,0.0,0
2024-01-06 13:00:00.000 UTC,2251.1648456754674,39,265.0045021644206,49.47222088410907,13,863.0233854883664,773.5962524623922,13,0.0,0.0,0
2024-01-06 14:00:00.000 UTC,1299.1957224313928,31,42.28356287758304,70.41023684999999,9,27.818373908366205,780.0584287481638,11,0.0,0.0,0
2024-01-06 15:00:00.000 UTC,1539.6284485643268,35,277.8780532774939,65.20258364091566,15,326.5536155291779,249.6761095322049,9,0.0,0.0,0
2024-01-06 16:00:00.000 UTC,1118.8266848044125,31,68.1129,75.45988681,10,470.2440700584617,262.7533821279855,7,0.0,0.0,0
2024-01-06 17:00:00.000 UTC,2264.933180358916,31,412.0261863842285,393.99094321383257,11,13.977041669302553,654.2989578787935,6,0.0,0.0,0
2024-01-06 18:00:00.000 UTC,2257.300478550038,40,771.0665050023183,61.72330120000001,13,745.3752378140153,552.7103946257685,13,0.0,0.0,0
2024-01-06 19:00:00.000 UTC,3714.715517514224,32,701.10379236,1351.8067990300003,17,1330.8485056292106,301.21258755049075,6,0.0,0.0,0
2024-01-06 20:00:00.000 UTC,652.8513750849318,26,326.36429398,63.00573426,17,15.217373758582788,199.97262079918343,4,0.0,0.0,0
2024-01-06 21:00:00.000 UTC,2152.2778328340623,30,218.05,782.6964513900001,10,571.7946400773678,51.69989672438928,7,0.0,0.0,0
2024-01-06 22:00:00.000 UTC,2933.781644417518,36,32.80902557,94.09810330538252,10,1924.9373071327848,775.715036688991,14,0.0,0.0,0
2024-01-06 23:00:00.000 UTC,5744.470001730454,46,348.92113949076503,1627.760060825383,16,745.4778935444094,1635.0796177657546,18,0.0,3.552074898832307,1
2024-01-07 00:00:00.000 UTC,1372.0223592840468,25,39.810266293611306,16.91995164,11,336.0609221291284,764.7016712879135,9,0.0,0.0,0
2024-01-07 01:00:00.000 UTC,2022.6916912509728,32,683.2357450389827,549.8745598689828,11,529.8194082943807,545.9855890053632,9,0.0,0.0,0
2024-01-07 02:00:00.000 UTC,3108.7825137644463,29,636.6553354551424,82.603904,8,1300.3138924140967,92.7568737809238,10,0.0,0.0,0
2024-01-07 03:00:00.000 UTC,3405.669776289778,34,94.49636498,112.21475913,4,1194.27418064033,1517.4849239288303,16,0.0,0.0,0
2024-01-07 04:00:00.000 UTC,1772.359592879602,20,55.02996006,128.60254373198032,8,466.8956081532243,919.6954920060048,6,0.0,0.0,0
2024-01-07 05:00:00.000 UTC,1971.5318564627896,20,483.53288747,765.00018463,12,1.676344189111608,707.5689939060519,3,0.0,0.0,0
2024-01-07 06:00:00.000 UTC,1761.5517792912292,13,79.54093095,406.58820012,4,754.2267254231831,479.6528509570304,6,0.0,0.0,0
2024-01-07 07:00:00.000 UTC,1988.6357598214304,14,715.4234881397929,212.05845423,9,0.0,0.0,0,0.0,0.0,0
2024-01-07 08:00:00.000 UTC,11506.1018010625,30,681.9680099,410.4941820373297,10,1553.163300235498,7.190975300725532,8,0.0,0.0,0
2024-01-07 09:00:00.000 UTC,4763.39473475847,32,128.40343468999998,721.3557528800001,13,2191.622230734916,1028.092814445624,12,0.0,0.0,0
2024-01-07 10:00:00.000 UTC,327.37356383573456,23,22.743580795732385,159.60203257573238,7,68.47521155231375,19.370516878553914,7,0.0,0.0,0
2024-01-07 11:00:00.000 UTC,1996.097516930756,32,60.31264747870421,55.02455879,9,26.231863071813283,1657.7283383083573,12,0.0,0.0,0
2024-01-07 12:00:00.000 UTC,2779.2386503201874,25,734.4596310389525,593.73097506,7,576.5185071100053,330.03667674154894,7,0.0,0.0,0
2024-01-07 13:00:00.000 UTC,3122.332853951184,31,505.9203717564919,439.98327973,12,591.4726339034896,1591.3381161137931,8,0.0,0.0,0
2024-01-07 14:00:00.000 UTC,1290.665521962802,17,23.54669344,57.56171652463094,7,848.1736712724024,288.64397852576843,5,0.0,0.0,0
2024-01-07 15:00:00.000 UTC,2733.6840128276936,23,75.21430705671791,91.32645297,6,1157.0208593214516,297.1355989513429,7,0.0,0.0,0
2024-01-07 16:00:00.000 UTC,7444.547693285551,38,414.55,1341.9993575,11,2988.395118471215,1243.0769521929556,15,0.0,0.0,0
2024-01-07 17:00:00.000 UTC,4162.996112524292,35,1193.88400095,1890.75158534,22,185.53891379598127,585.3076121024404,5,0.0,0.0,0
2024-01-07 18:00:00.000 UTC,3138.8996471296205,31,1476.547464357,720.71215132,18,64.98234619761679,759.746208103302,6,0.0,0.0,0
2024-01-07 19:00:00.000 UTC,4439.298411238594,32,1078.7841450205583,377.09823092,11,506.94639966658514,583.9458475262447,7,0.0,0.0,0
2024-01-07 20:00:00.000 UTC,1712.2959613618289,37,54.21023834,40.62802064,14,1108.8741110446751,17.166874018029873,7,0.0,0.0,0
2024-01-07 21:00:00.000 UTC,3851.0111913398814,38,261.32477281,1225.98954219,12,1143.3676329530044,65.83161091438868,10,0.0,0.0,0
2024-01-07 22:00:00.000 UTC,14832.34849273143,55,46.87767705018028,2008.234877663809,15,6347.4441053413575,2611.659224980367,23,0.0,0.0,0
2024-01-07 23:00:00.000 UTC,12376.008385820038,67,261.4355121882825,2711.7535507500006,21,3241.900981750337,3405.8836561772646,27,0.0,0.0,0
2024-01-08 00:00:00.000 UTC,20945.610226201406,71,4085.359088334136,6825.118372999999,21,5416.785715743736,2289.6249346106806,31,0.0,0.0,0
2024-01-08 01:00:00.000 UTC,8220.736370921884,36,1768.34945211,1147.95590979,16,2162.036431426809,1886.825236551628,12,0.0,0.0,0
2024-01-08 02:00:00.000 UTC,31233.656557791503,129,2577.0126757200005,9166.82209921,29,6674.919497361087,2750.6708768564667,48,0.0,0.0,0
2024-01-08 03:00:00.000 UTC,22053.552582075936,74,7549.735362440001,5311.37155226,16,3637.6998053850048,3481.38956532168,30,0.0,0.0,0
2024-01-08 04:00:00.000 UTC,11076.260694605406,51,2855.96947496,650.44683052,15,1291.3364665112767,3969.809114061223,25,0.0,0.0,0
2024-01-08 05:00:00.000 UTC,4744.957505645936,28,2399.5647394719795,613.16791223,14,380.0586466961588,888.8290101859184,9,0.0,0.0,0
2024-01-08 06:00:00.000 UTC,17124.63125053816,70,3348.41420348,2815.4359044893654,21,2489.8234238153063,4376.11649164114,33,0.0,0.0,0
2024-01-08 07:00:00.000 UTC,6411.490043579611,33,1753.5843508654416,234.67418362,9,2201.8647646837508,1638.2488007148995,14,0.0,0.0,0
2024-01-08 08:00:00.000 UTC,4321.273365340044,37,1197.461845728605,434.49952419,13,890.8761504447494,1533.5507584753468,12,0.0,0.0,0
2024-01-08 09:00:00.000 UTC,30435.565389889405,39,498.85577487,1385.6174868600003,10,9740.73095206262,10513.549296404592,14,0.0,0.0,0
2024-01-08 10:00:00.000 UTC,68885.5384655314,58,28184.953214627512,6823.018450680582,15,1363.054445528639,1598.5056785211882,14,0.0,0.0,0
2024-01-08 11:00:00.000 UTC,3845.1190877522376,106,2422.692550892845,340.0,91,165.68194902764998,925.5730792017368,8,0.0,0.0,0
2024-01-08 12:00:00.000 UTC,16381.867494285274,51,2054.5441000000005,4428.124708812516,20,2486.488948018171,2648.62198708374,17,0.0,0.0,0
2024-01-08 13:00:00.000 UTC,23856.984068652477,53,6764.878295064755,13424.03927047,24,1356.9654408907145,1629.9387873806936,15,1999.87,0.0,1
2024-01-08 14:00:00.000 UTC,6916.355776210754,27,5566.850598756083,35.92970839,10,1125.5185964065104,0.0,4,0.0,23.01983721566861,1
