hour,total_volume,total_tx_count,cex_inflow,cex_outflow,cex_tx_count,dex_inflow,dex_outflow,dex_tx_count,inst_inflow,inst_outflow,inst_tx_count
2024-01-05 19:00:00.000 UTC,225707.21860429525,13,26859.71109149,191723.38190372,9,7849.948448619924,0.0,1,0.0,0.0,0
2024-01-05 20:00:00.000 UTC,201945.18610254,20,20853.444531310004,146408.56380245998,13,0.0,0.0,0,0.0,0.0,0
2024-01-05 21:00:00.000 UTC,251166.8583555313,31,72211.0516,160730.63594469,13,247.990925,21952.98742733616,8,0.0,0.0,0
2024-01-05 22:00:00.000 UTC,53093.24951726788,21,27001.919758,33794.74054233,8,538.3391662288176,13215.940490062962,7,0.0,0.0,0
2024-01-05 23:00:00.000 UTC,325543.4836703212,22,49992.49347881001,182256.80654175,11,0.0,20855.977941933903,6,0.0,0.0,0
2024-01-06 00:00:00.000 UTC,4853926.555745196,54,3388629.02532373,3590885.22187852,33,81660.80615471848,18945.354003198518,12,0.0,0.0,0
2024-01-06 01:00:00.000 UTC,1753192.688656683,60,1062830.9940535314,513558.25366759,24,85024.85696927214,1554.6716137744224,21,0.0,0.0,0
2024-01-06 02:00:00.000 UTC,1027686.6730600406,29,268871.43495259003,344535.25227659114,10,10411.579660922524,0.0,2,0.0,0.0,0
2024-01-06 03:00:00.000 UTC,497002.3585246158,20,435030.1229841701,105082.97708396,13,118.09427853888428,1527.7961889382686,3,0.0,0.0,0
2024-01-06 04:00:00.000 UTC,577431.1376958,32,214582.18645124,245830.8862945,11,35962.791689016856,1483.5249241753395,11,0.0,0.0,0
2024-01-06 05:00:00.000 UTC,5444585.476341113,115,2777116.93619383,3081789.18505018,23,388754.54306466936,160600.3930377304,57,0.0,0.0,0
2024-01-06 06:00:00.000 UTC,2307151.2689448786,103,754611.62076215,548161.8415975099,27,477202.7278974835,8908.436911141522,51,0.0,0.0,0
2024-01-06 07:00:00.000 UTC,705539.6988152554,48,380301.7030923,125873.53735499998,20,63248.2719417436,53561.2196659898,20,0.0,0.0,0
2024-01-06 08:00:00.000 UTC,226711.52332379695,27,69228.92671834,37481.3057,8,0.0,38039.33901480313,7,0.0,0.0,0
2024-01-06 09:00:00.000 UTC,186830.5618032006,25,83040.33821001,39971.76902616,11,931.8737560953218,43291.33358050564,12,0.0,0.0,0
2024-01-06 10:00:00.000 UTC,333390.73314575333,24,252938.10876,168759.92384812,14,476.87691643379975,438.4474185188244,4,0.0,0.0,0
2024-01-06 11:00:00.000 UTC,593870.3013131662,27,141472.28227425998,456672.44238991,19,0.0,651.7193234402995,1,0.0,0.0,0
2024-01-06 12:00:00.000 UTC,1138408.6822559542,58,466246.48211878806,339119.47205713,25,65.576,234910.41354383493,24,0.0,0.0,0
2024-01-06 13:00:00.000 UTC,173823.62817063,11,130368.47098712002,14873.36619639,9,0.0,0.0,0,0.0,0.0,0
2024-01-06 14:00:00.000 UTC,1876147.7835456545,31,1508998.1,1489427.21205883,9,291.9745,153658.55686918914,16,0.0,0.0,0
2024-01-06 15:00:00.000 UTC,1232805.9143497993,57,179713.96247797,350569.88361229,17,1874.4296944192604,274204.0249511422,26,0.0,0.0,0
2024-01-06 16:00:00.000 UTC,723679.3698858562,42,387912.84885065,157596.3535224,15,8782.899163900534,32113.974606024,10,0.0,0.0,0
2024-01-06 17:00:00.000 UTC,239703.1316019194,18,214364.46797400003,189056.97010028,12,1575.0630780507563,1115.4926367943144,3,0.0,0.0,0
2024-01-06 18:00:00.000 UTC,137118.25863668637,16,4001.15625132,77904.31192928895,10,31225.181151594377,23359.96883348481,3,0.0,0.0,0
2024-01-06 19:00:00.000 UTC,118242.65096321236,17,50579.00971399,51705.27746221,9,17.844338069300104,0.9926771630525136,3,0.0,0.0,0
2024-01-06 20:00:00.000 UTC,108427.59179788256,16,81470.18936679431,776.3779,8,642.5312721351007,15211.217246953393,4,0.0,0.0,0
2024-01-06 21:00:00.000 UTC,1210255.9533726878,29,1042852.95474733,45618.01762637,9,316.11719999231946,104413.28941471252,13,0.0,0.0,0
2024-01-06 22:00:00.000 UTC,595016.327513708,25,282094.73,19323.16984905966,9,21613.299284027977,27143.531659636035,11,0.0,0.0,0
2024-01-06 23:00:00.000 UTC,106333.04130037082,15,47118.2459,43471.030148065,8,14372.448700703004,0.0,2,0.0,0.0,0
2024-01-07 00:00:00.000 UTC,7851195.232355216,252,636258.1648218744,4172539.99580618,90,110690.2085597857,377128.3643741399,104,0.0,0.0,0
2024-01-07 01:00:00.000 UTC,1685699.2574783785,77,950931.3964341476,584277.90834856,38,66832.91815897088,0.0,15,0.0,0.0,0
2024-01-07 02:00:00.000 UTC,3964236.699804128,75,406010.99711038,198722.402,18,45574.53975968312,22582.659849064963,15,0.0,0.0,0
2024-01-07 03:00:00.000 UTC,1077749.6237247302,50,586695.68872609,231350.15056026,30,6847.944647144013,723.627776772683,3,0.0,0.0,0
2024-01-07 04:00:00.000 UTC,472929.7694312074,23,137434.32189875,271731.3668093493,16,0.0,71343.7112466581,4,0.0,0.0,0
2024-01-07 05:00:00.000 UTC,551806.48375678,17,48962.49331756,120325.86858922,8,0.0,0.0,0,0.0,0.0,0
2024-01-07 06:00:00.000 UTC,1240927.9381642211,55,424448.16526127,5694.0214988,17,155404.9715437059,159457.68993232222,5,0.0,0.0,0
2024-01-07 07:00:00.000 UTC,4893488.081828425,37,774364.30328485,117071.79034,13,0.0,1704973.5996678197,7,0.0,0.0,0
2024-01-07 08:00:00.000 UTC,9797847.535332097,80,7348638.211179631,8031558.60473759,21,145979.95085850285,23985.584306183417,20,0.0,0.0,0
2024-01-07 09:00:00.000 UTC,4056577.0285950135,106,1616644.50528827,574726.35251009,41,125804.34058861058,17154.45564669057,28,0.0,0.0,0
2024-01-07 10:00:00.000 UTC,1213120.7619257325,58,401136.5851665617,240855.6248840617,18,57633.86812136724,9401.217224956088,19,0.0,0.0,0
2024-01-07 11:00:00.000 UTC,309997.0581846558,18,121632.97403619,187469.37649693,13,5092.831132395789,0.0,1,0.0,0.0,0
2024-01-07 12:00:00.000 UTC,647500.9499904639,15,467510.15474289993,439862.98892473,13,34609.17643200704,34609.17643200704,1,0.0,0.0,0
2024-01-07 13:00:00.000 UTC,510885.97795435,25,353017.2849379,128700.64407593,15,0.0,0.0,0,0.0,0.0,0
2024-01-07 14:00:00.000 UTC,821827.4402971613,37,186923.13545051,408724.30828277,18,136739.894345809,1710.6099594196114,13,0.0,0.0,0
2024-01-07 15:00:00.000 UTC,1074099.6281593873,31,90656.58334229,115916.36584385,15,40814.37868814726,0.0,4,0.0,0.0,0
2024-01-07 16:00:00.000 UTC,4589976.335364577,61,800448.94846939,371626.40314586007,25,224887.24704867427,3821.952424121204,22,0.0,0.0,0
