hour,cex_inflow_usd,cex_outflow_usd,cex_tx_count,inst_inflow_usd,inst_outflow_usd,inst_tx_count,stable_inflow_usd,stable_outflow_usd,stable_tx_count
2024-09-16 16:00:00.000 UTC,407586507.89164126,474839910.13813406,10274,20920075.22632455,34362590.081844345,40,220629962.79667094,308893043.1730886,3235
2024-09-16 17:00:00.000 UTC,347118166.84095687,356319117.28382623,10045,1358013.2222095956,2859896.983472401,27,291784274.17970103,288291638.98350847,3139
2024-09-16 18:00:00.000 UTC,252335423.76727974,243583782.4702278,10162,10459184.071728999,9038882.556216756,83,196266312.90092117,191955471.1588501,3353
2024-09-16 19:00:00.000 UTC,99676138.7370581,117508439.06338516,8412,5203503.221500033,6109629.60317842,55,73114225.67863023,82926265.02876689,2652
2024-09-16 20:00:00.000 UTC,203908694.57093173,160868980.64204904,8705,12753896.424450316,10831870.629757755,58,160870877.5323653,118208114.04973027,2644
2024-09-16 21:00:00.000 UTC,90655946.79561436,131251500.44853497,8306,5929077.539056343,5275379.373693065,29,69249090.47472905,110181108.73717925,2564
2024-09-16 22:00:00.000 UTC,179528302.117786,188177384.91721854,7275,301192.34948951344,2772767.022259414,15,103924810.13609986,114966723.27901185,2064
2024-09-16 23:00:00.000 UTC,125053303.44187887,139860236.3841321,7037,661252.1911307491,1363709.3953311832,16,97307062.24125625,108412149.62295462,2007
2024-09-17 00:00:00.000 UTC,128089058.64605373,132935866.27694023,6736,6449327.02185315,7139362.862599584,37,93333244.69943124,96692192.20598923,1813
2024-09-17 01:00:00.000 UTC,84116825.75644864,78786585.79520528,6718,213752.07951701386,1044228.7800834448,24,46693012.07929796,41355217.27118413,1995
2024-09-17 02:00:00.000 UTC,123515465.64346138,91210832.44522162,6792,8316878.036460044,4512299.222299054,21,57319257.75211805,62543930.95969545,1721
2024-09-17 03:00:00.000 UTC,112045835.11666456,156847995.74254563,6645,199135.74999181842,1007549.4460946146,20,27952987.44159713,53532890.80018466,1481
2024-09-17 04:00:00.000 UTC,134701791.64055535,116564542.01776429,6548,810.42961425,900578.8632192608,8,95659343.0253838,85314354.40985274,1640
2024-09-17 05:00:00.000 UTC,74576107.15339783,81603001.96070139,7180,20289.99828709946,357764.2969434831,16,51043456.99335278,64705488.634822346,2619
2024-09-17 06:00:00.000 UTC,241157164.35458854,275754679.71641445,6598,3520390.566320118,3559750.1304611214,14,170625619.55303517,184971312.9320214,2100
2024-09-17 07:00:00.000 UTC,446675595.87925094,358341162.19074875,7060,9764094.529796602,10293087.78399223,17,284678956.69595313,219830275.16452354,2254
2024-09-17 08:00:00.000 UTC,274995767.905315,302633091.8621916,7619,10445807.176904466,2251591.9902995494,13,161183632.57959867,186278106.14647052,2544
2024-09-17 09:00:00.000 UTC,246450808.8326543,233654854.71169266,7626,5851007.579157393,7498163.708333334,11,193891840.5497128,180472596.0172325,2631
2024-09-17 10:00:00.000 UTC,236189693.12458447,298370609.31323373,8309,6331154.508588804,6213680.649499674,29,191094856.16532356,248195002.9741693,2917
2024-09-17 11:00:00.000 UTC,232702888.38918623,207807422.00011912,8333,14160072.653230445,12934881.2799858,30,211773494.04144576,185367239.0608887,2807
2024-09-17 12:00:00.000 UTC,348924023.4361518,236122566.69884235,9050,35749146.26023895,37980831.95907698,41,286938983.6094227,182220697.50461942,3141
2024-09-17 13:00:00.000 UTC,219325776.71374473,252683614.63243863,9538,31375473.110280093,2543794.5146468272,37,151568246.53756192,195466812.38378707,2938
2024-09-17 14:00:00.000 UTC,647948861.4332583,570422144.4770011,10194,18572000.037495587,36979707.24484859,32,535760737.18434167,425468106.4601577,3275
2024-09-17 15:00:00.000 UTC,595962323.5542859,595617701.2298647,11019,30347537.217723325,46883810.59996463,45,493483081.89060986,490969117.3301665,3258
2024-09-17 16:00:00.000 UTC,490809420.8906337,481916545.6458067,10341,57750005.59408115,34709153.35433374,36,322550311.56495726,319369723.182136,2893
2024-09-17 17:00:00.000 UTC,373843588.7153139,328824596.5760249,10429,1239630.0429659209,22937370.984810516,17,280879588.66435534,253506073.6122522,3170
2024-09-17 18:00:00.000 UTC,280109480.6677575,326375298.7668005,9628,2611643.4091795515,2609587.504516721,22,232425254.5427287,257568611.99816063,2615
2024-09-17 19:00:00.000 UTC,196548279.96078637,241618827.45973948,8417,24021770.604602933,6730873.402587449,27,133613922.20810762,129603495.31687574,2526
2024-09-17 20:00:00.000 UTC,383124987.22401184,400280594.28075546,8210,7850088.039986548,24786509.514814522,41,224609493.1346074,228174165.37260306,2442
2024-09-17 21:00:00.000 UTC,130845152.76796934,158127544.21411577,8425,11911483.05200166,1138943.7597680038,22,73534072.380281,109649862.92037486,2385
2024-09-17 22:00:00.000 UTC,187881908.72881573,201822473.68205693,7783,533666.87825,611527.6113357882,9,106573142.74060114,132067489.8402923,2060
2024-09-17 23:00:00.000 UTC,58983768.301278725,62565729.38259094,7889,3178542.0922857528,3502299.315017578,14,43876696.49236565,40170484.70704589,2396
2024-09-18 00:00:00.000 UTC,69633724.23799297,81128046.4387309,7956,599778.6625145333,1503674.5922165532,7,40115014.03272512,53029707.363144316,2404
2024-09-18 01:00:00.000 UTC,82980928.23524112,106609730.33358173,7283,15061516.00967222,4262659.694098176,6,59889354.35731371,80315521.43651009,1891
2024-09-18 02:00:00.000 UTC,116392398.86019996,136347417.16658252,7010,0.0,15007302.16801556,2,87752942.48609518,98339501.95953918,1802
2024-09-18 03:00:00.000 UTC,156385109.81905246,79431789.21464126,6786,60581.92645088239,11244.397831645698,5,108212441.98323055,41429161.4045392,1576
2024-09-18 04:00:00.000 UTC,134195363.07967438,456832692.5851002,7763,4924526.472146018,3883938.5809807624,10,83593318.03390872,91155484.29031943,1735
2024-09-18 05:00:00.000 UTC,127974140.33875155,119246029.03444223,8579,22765.23209986056,612192.0694653223,7,33587934.59132269,28993456.43966914,2107
2024-09-18 06:00:00.000 UTC,91976630.38247205,387658272.1602376,6949,125077.54701265151,2475357.7166666663,6,59757406.61026469,62476748.409793384,1894
2024-09-18 07:00:00.000 UTC,375427249.0797172,408272411.0605763,7196,1299312.714588548,202053.12559329957,16,221463166.2009463,205294857.8893913,2159
2024-09-18 08:00:00.000 UTC,459374511.7272697,506863373.4409183,7768,6701630.164805666,1038908.9819171393,4,39894317.434050485,75587543.77603985,2341
2024-09-18 09:00:00.000 UTC,233472055.1019386,237097133.07920602,7832,2202243.601858793,3221187.6677950714,15,141342427.01065028,149613413.2270364,2415
2024-09-18 10:00:00.000 UTC,244413849.0979201,237810324.43269193,9002,5955326.976963384,3829931.991587102,11,150884828.1114506,128776617.19795498,3009
2024-09-18 11:00:00.000 UTC,211398601.19065303,227398290.8050249,9009,11968450.402376859,17416360.75091605,35,115491106.12069535,121094569.59617433,2938
2024-09-18 12:00:00.000 UTC,249902624.1246977,317939287.78801244,8654,342674.17227206967,3041006.6491231173,14,165752020.03270292,225827517.5071805,2776
2024-09-18 13:00:00.000 UTC,210990011.2958202,182443847.06252018,8613,479185.93275316386,251367.46904237027,21,84417769.07162385,102223801.86066236,2905
2024-09-18 14:00:00.000 UTC,232857728.84873122,234952044.63688257,10067,16022334.192080561,2276376.1799086737,32,129750831.33347829,115010088.11030376,3583
2024-09-18 15:00:00.000 UTC,372220026.5394867,375163201.20850545,9115,32813182.357830513,27539448.110962603,42,235206638.696201,222210634.53839016,2842
2024-09-18 16:00:00.000 UTC,563885113.8322496,554295709.4034026,9595,7065659.323326801,25171706.099469427,35,302144477.27172494,342618908.89592326,2970
2024-09-18 17:00:00.000 UTC,188121674.00882676,198610791.41630468,13986,9499397.78408328,8492243.694081921,22,142221239.97188076,133264166.7577449,3339
2024-09-18 18:00:00.000 UTC,513312062.3680751,509420329.2855466,10133,96994.7587401899,1295474.8538062174,22,412937350.66006523,420229552.43278533,3069
2024-09-18 19:00:00.000 UTC,513920262.7336603,466937226.867047,11570,1898436.6109304167,1300231.4438794188,16,383684051.6442196,315808665.5476139,5250
2024-09-18 20:00:00.000 UTC,406118679.4432306,482390702.71546143,10270,12025280.689839248,16709001.122195804,22,293214888.1290754,346388182.66069394,3860
2024-09-18 21:00:00.000 UTC,118796172.5788959,161652522.52834007,8032,1023835.68705,363670.3532891467,14,83604870.37971851,117461174.96400331,2342
2024-09-18 22:00:00.000 UTC,273885181.6327801,264446262.95455372,7507,25501509.3209309,1258086.4501260775,6,152848183.5576431,147565701.99690306,2105
2024-09-18 23:00:00.000 UTC,210391791.17321083,241974062.2326808,8321,739336.6897510514,430877.8384976905,7,160371931.4408082,182601414.29274622,2414
2024-09-19 00:00:00.000 UTC,184740154.89910185,237660391.3945219,9369,888288.6110545569,606133.7647525468,10,75324726.89471348,127564911.54032657,2731
2024-09-19 01:00:00.000 UTC,266252674.62737322,274417947.4339869,8404,242531.56648146582,964070.6342610399,11,205568190.31122583,211312771.24124125,2154
2024-09-19 02:00:00.000 UTC,305484930.73789686,269371496.3820273,7875,9129548.051825965,766115.6239328161,9,266635884.1582219,226673245.23974806,1960
2024-09-19 03:00:00.000 UTC,343134517.64850754,265023515.43587106,7831,15067143.60273727,15738859.479470143,8,150902771.2655069,163345475.78079,1840
2024-09-19 04:00:00.000 UTC,135625945.38878566,144611677.10422933,7879,101381.59997595233,106885.88896715447,14,73873864.51922733,79959302.14364175,1701
2024-09-19 05:00:00.000 UTC,296859615.7406906,271791641.3832736,8369,5555068.614507647,1220825.6536976073,13,174609731.03842852,168629455.85865334,2258
2024-09-19 06:00:00.000 UTC,501261925.9752763,390287855.7525612,7522,10253196.438181207,13078788.273090575,12,426741737.3066233,344624993.6199718,2012
2024-09-19 07:00:00.000 UTC,255607003.04008982,296816301.28372055,8182,7528216.408667458,9507429.661631469,9,129144425.01554373,191786574.11849996,2278
2024-09-19 08:00:00.000 UTC,521880282.7515451,598493376.349212,9498,1124676.721207668,8236709.537010913,10,353068704.07081515,386209912.5695516,2658
2024-09-19 09:00:00.000 UTC,307630030.4951069,308045642.652773,8809,6985596.948406034,230979.29621432995,9,152882967.37416777,165724363.09679934,2499
2024-09-19 10:00:00.000 UTC,380017798.7103108,361031921.0215662,9988,7983437.919390269,8005106.831313407,16,236446719.2721315,239010621.46594986,2647
2024-09-19 11:00:00.000 UTC,275342695.7246975,318884487.1138027,13402,1047847.361600574,36491713.31028883,28,210337485.1238577,265764551.80134803,3381
2024-09-19 12:00:00.000 UTC,391285727.25346893,408022339.1467527,10253,17775362.036261003,18330430.837294888,33,328866313.40072405,341805191.7941466,3180
2024-09-19 13:00:00.000 UTC,498089668.09977996,476383086.8099022,10436,42537481.37379575,46369832.23292036,39,379099484.2846859,359454745.4468209,3337
2024-09-19 14:00:00.000 UTC,606851846.5645303,637069824.9472015,11508,45339462.87015578,12911459.694293302,26,462570376.70063066,485801453.5291304,3419
2024-09-19 15:00:00.000 UTC,561304323.976516,614303827.91624,11817,4524391.890777116,33153861.374192044,28,397371209.590147,458037336.02130216,3255
2024-09-19 16:00:00.000 UTC,324787891.03436804,342917793.13675684,11791,2534576.6737898528,4267756.730999422,22,157872308.13970825,176509148.08696806,3251
2024-09-19 17:00:00.000 UTC,1077291125.6859183,897049646.2973118,11395,17803912.860492714,16523986.242284091,29,222207797.31747177,235422602.03974235,3307
2024-09-19 18:00:00.000 UTC,315003100.3425308,305709709.6044509,11509,6853813.47651687,3102270.0277931984,18,240390870.58383408,240835996.742724,3135
2024-09-19 19:00:00.000 UTC,473409795.4325431,410488462.70796233,9831,8071602.826918595,7622273.864607699,33,198722444.39461923,228200562.4900029,2779
2024-09-19 20:00:00.000 UTC,231529436.44215873,246245790.64946094,10990,1293577.2421604188,3237267.147383482,27,160961305.9222754,166216046.18125173,2929
2024-09-19 21:00:00.000 UTC,600486206.5816916,491698548.9795838,8936,3676885.4335732744,1072544.9698053466,20,527531654.4555133,414502237.43277484,2505
2024-09-19 22:00:00.000 UTC,137110658.5180327,237175234.65497798,8624,13802141.907430472,12750474.80454559,18,50744505.421792276,155205512.49392393,2204
2024-09-19 23:00:00.000 UTC,198521556.7986087,176731058.9451607,7747,3819236.0749161476,1340651.3772467081,8,137140947.03189018,109671208.20695443,1792
2024-09-20 00:00:00.000 UTC,261985241.3943931,299921768.3776135,9797,3206065.954647588,1860636.3808502029,13,172780253.5976035,200897253.57920054,2807
2024-09-20 01:00:00.000 UTC,194791409.72690424,218448523.98434266,7692,6815084.478394087,5706547.388782177,17,113914342.60493828,126715758.38673425,1844
2024-09-20 02:00:00.000 UTC,247987907.1778947,186479746.9859676,8577,15089493.33496051,5910468.213397521,12,122399378.66006579,83016271.77411526,2111
2024-09-20 03:00:00.000 UTC,348211391.8084022,165673105.1887772,9678,6813579.843568148,20899141.101369172,14,276042377.20657957,91088031.45758058,2175
2024-09-20 04:00:00.000 UTC,305001903.82185835,369149390.92594993,8242,10739.120497896689,1063499.6239665009,13,104921101.88877428,138521730.69776085,1889
2024-09-20 05:00:00.000 UTC,152181187.34020638,181742264.51714057,8210,21113197.84113565,23596505.371139348,19,91494009.08657236,110873163.87242214,1987
2024-09-20 06:00:00.000 UTC,401044347.11402166,279931561.9351397,8012,1909459.4799117935,3073570.2213529246,22,299913721.0370578,180107888.89698756,2082
2024-09-20 07:00:00.000 UTC,329151360.9514513,406561256.1361846,8714,1285524.1059937514,2091570.401924325,22,196200164.0636709,265199627.94081795,2335
2024-09-20 08:00:00.000 UTC,209880769.2336543,218693733.72844365,9551,1622340.4668942194,3293645.744195523,28,125872859.52901949,135545597.15744656,2540
2024-09-20 09:00:00.000 UTC,307320898.77704966,371929300.50097424,9747,35484842.41463543,3308879.679218703,9,187767670.41581073,255021190.96081185,2759
2024-09-20 10:00:00.000 UTC,132802347.64635512,142519166.9871491,10218,12748167.806934832,5950917.916678163,17,74773220.40113838,83235302.2962487,2919
2024-09-20 11:00:00.000 UTC,195789879.15686706,174429248.43829033,12420,503387.7036962032,1528228.9768854417,18,138448020.30541006,119905993.95141198,2963
2024-09-20 12:00:00.000 UTC,296206638.3517894,323586276.8468397,10145,8960077.945539122,4504625.045145513,18,232434018.62478858,245572180.96024495,3027
2024-09-20 13:00:00.000 UTC,287635149.93044996,372144813.86906034,10013,21128950.99069782,2969753.718854617,21,221420125.8433229,314006223.36771846,2700
2024-09-20 14:00:00.000 UTC,480413693.9503586,560677406.4930965,11716,7111376.455714854,22542048.18713828,61,315655039.05242175,395115937.42107844,3299
2024-09-20 15:00:00.000 UTC,489730221.2536903,420421741.64110065,10544,5884760.094368067,12557465.685477626,29,408915069.9789758,348670026.75948524,3076
2024-09-20 16:00:00.000 UTC,292087722.90311944,316587159.57017916,10380,14459550.54217266,4735425.184334926,28,191807794.57849202,184571390.174988,2893
2024-09-20 17:00:00.000 UTC,901450402.7863114,663436061.2448412,9421,21616151.476332355,16324425.981738707,24,810852790.134425,591199157.8722926,2615
2024-09-20 18:00:00.000 UTC,418414376.23078406,561273085.5353422,8312,18071624.08068364,22967046.87461376,29,380331116.97731966,512326818.1935968,2446
2024-09-20 19:00:00.000 UTC,155903341.6101446,210123850.00120765,8974,291911.2790908213,4110050.7524395543,21,101277658.10736135,155752781.1782025,2431
2024-09-20 20:00:00.000 UTC,578490213.6644955,426109478.34439194,8358,22965976.48478421,5012002.965847852,12,230209268.87834355,234513988.8756238,2187
2024-09-20 21:00:00.000 UTC,237269453.03430605,215700356.66222554,8334,4821868.117221614,3582938.256215262,10,68257959.9787156,85425970.68447301,1918
2024-09-20 22:00:00.000 UTC,57923369.72070564,73875165.42574206,7520,2502520.7238517203,813209.1886098806,12,32399567.823032063,26951063.431694433,1652
2024-09-20 23:00:00.000 UTC,82761014.76180069,90019635.20824996,6987,2345075.4366817838,1364531.4574279748,5,28694807.198719103,34520210.09684426,1498
2024-09-21 00:00:00.000 UTC,68968181.30424477,91692142.36155704,6974,3166445.108090548,4433625.948410058,4,19059086.13762755,34618776.52320664,1453
2024-09-21 01:00:00.000 UTC,60758613.33378486,64507204.33048377,8075,279544.9626666666,186361.175,1,31005077.697457302,26681356.51432654,1681
2024-09-21 02:00:00.000 UTC,46213922.41744101,44824807.73593559,6778,80338.77715831387,439132.1133154209,6,10890171.963835265,20368648.036121428,1556
2024-09-21 03:00:00.000 UTC,70167478.1851881,82700676.382799,6263,248894.89940433722,513233.23919358745,5,15205752.794271434,26275746.852106042,1399
2024-09-21 04:00:00.000 UTC,188185260.93046552,144457573.08025017,6220,76813.41803676242,476195.0301363484,3,154617585.82679817,110722558.82133433,1367
2024-09-21 05:00:00.000 UTC,70602252.90654388,64350405.168346934,6853,21337.3431739598,15548.607875011045,3,57419241.442239895,54101472.02483913,1989
2024-09-21 06:00:00.000 UTC,132116349.3717067,198870577.57531747,7275,415065.1987038116,704746.3682355983,3,104370158.45627491,175370373.59236005,2158
2024-09-21 07:00:00.000 UTC,127338269.6951771,97961185.22241552,7814,191462.43749999997,194166.9866640065,5,70884048.27432658,65626868.57646781,2283
2024-09-21 08:00:00.000 UTC,88037072.52319238,89013553.03159247,7020,2039798.8458083512,10040920.141612222,6,41586137.00212775,38345775.5152873,1590
2024-09-21 09:00:00.000 UTC,57680622.20184004,56730671.81380426,6488,721179.1859999998,481012.7296701107,3,35507809.288167566,33874606.642768614,1624
2024-09-21 10:00:00.000 UTC,47443634.84999018,50424648.43544596,7411,253895.93614386482,169259.00140526574,2,29332573.058103092,31562694.19179694,1727
2024-09-21 11:00:00.000 UTC,110137290.58676052,118649530.85568036,7638,1968319.7578469524,1238276.4090416667,11,89417252.9798524,93561847.0691409,2093
2024-09-21 12:00:00.000 UTC,49241759.28835232,41270661.18647769,7832,683.2772646916867,41162.47289503947,5,33357919.987589978,22627469.542608034,1947
2024-09-21 13:00:00.000 UTC,65899514.417726286,75467731.86135955,7115,0.0,1431546.7232973431,2,15678697.537739512,19407308.521576133,1708
2024-09-21 14:00:00.000 UTC,180330919.377908,204911671.69947788,8566,194.340298207882,900027.6037074608,6,107278965.89592488,128978622.87720816,1909
2024-09-21 15:00:00.000 UTC,447597357.06835777,415499556.8605555,8788,63839.96953132074,14834.04660898808,6,401305515.7649371,364281642.03103447,2156
2024-09-21 16:00:00.000 UTC,110325557.70627718,60308591.95186086,8477,9877.812411616267,6742.466589103471,6,45577907.781813055,33789338.63610761,2136
2024-09-21 17:00:00.000 UTC,64279875.09098973,73432847.06678766,8127,3012693.775609312,4384119.621568027,8,25578336.96638958,29280039.897979643,2062
2024-09-21 18:00:00.000 UTC,68068606.73549679,47998363.30200021,7472,0.0,13.42555146582952,1,50946104.71081449,29261868.453100182,1829
2024-09-21 19:00:00.000 UTC,104671846.93018524,90199304.96844372,7489,205775.99999999994,103186.75696586323,2,77066985.04108429,65091141.55145922,1856
2024-09-21 20:00:00.000 UTC,66354873.922339,59088287.250464156,8666,2544.6839,2630.6352387622246,2,25294156.03535798,20234869.554633427,2481
2024-09-21 21:00:00.000 UTC,76859720.70958221,59064609.55197749,7011,1255803.6974264015,1236341.5742612882,4,62300687.41742281,46812576.49265193,1684
2024-09-21 22:00:00.000 UTC,103184033.96446528,110443266.20569347,7161,2876.688633976926,1002332.8414146629,3,26561293.66445955,34744764.92290024,1752
2024-09-21 23:00:00.000 UTC,71828154.81675628,93295447.21524009,6911,1124699.8395649493,2539209.0126248905,8,22108844.79462722,36938984.79088117,1571
2024-09-22 00:00:00.000 UTC,133744548.14220695,161532799.4957979,7566,4529.210404606783,2038.8495993366757,3,27002207.649612155,40986501.923836984,1447
2024-09-22 01:00:00.000 UTC,111658032.3435187,83129420.69091707,7374,2611.7670349482887,85871.8007397622,3,76767002.71326324,40652723.812270604,1401
2024-09-22 02:00:00.000 UTC,189317894.1180567,180762993.77498403,6934,122002.51622061015,81337.37193327345,1,88350656.25386217,96799706.64031789,1421
2024-09-22 03:00:00.000 UTC,64215487.447651096,69298503.35274252,6149,80.32782431792799,37500.06983295441,3,40672042.85608065,43607541.44667678,1321
2024-09-22 04:00:00.000 UTC,73808457.96420562,76619950.5887491,6558,2281534.7063035816,159649.0536207241,8,28800536.92386831,24878290.2557881,1300
2024-09-22 05:00:00.000 UTC,59421507.92993144,56254570.319822095,7987,94352.69702643166,1557.0906250654814,6,31486202.316251174,27455720.956009354,2243
2024-09-22 06:00:00.000 UTC,49533011.00340485,55115822.22422635,6128,159689.50574705141,50062.86328376303,4,27911678.785186954,36331252.175880864,1531
2024-09-22 07:00:00.000 UTC,63552658.58221524,99286226.44376692,6005,110895.54373634594,94280.65370161465,9,44964333.75368341,74792317.79588601,1290
2024-09-22 08:00:00.000 UTC,46810656.03592242,47418483.44760462,6461,197064.5682421166,1105220.8551688527,6,20163123.828215417,20478256.41556704,1579
2024-09-22 09:00:00.000 UTC,68580620.7536243,70741110.9467747,6655,453.10963195761474,0.0,1,22415493.633991394,24630141.905092355,1623
2024-09-22 10:00:00.000 UTC,81215489.84598258,91728288.89104791,7307,142.96929456392454,0.0,1,59127947.96936402,62676683.952501856,1956
2024-09-22 11:00:00.000 UTC,156178468.5754658,144419814.09060943,6670,331.36405213971955,309787.2400293264,2,128711975.87690552,117724249.49282633,1655
2024-09-22 12:00:00.000 UTC,50213150.145606466,38234592.342079036,7321,99053.4614502235,1065256.5937499995,6,23895615.468281846,20320470.310754366,1848
2024-09-22 13:00:00.000 UTC,103211629.64945291,104472566.20128575,7762,232.25104999999996,1954995.605669336,7,62853544.2568677,69048992.00179873,2026
2024-09-22 14:00:00.000 UTC,132310301.85374494,154219306.99156696,7958,835144.5700602942,657086.6774251001,12,27289860.52658444,46541206.02632131,1978
2024-09-22 15:00:00.000 UTC,91027922.48930725,109091381.54024488,8125,15947856.157879816,15524265.217543855,15,62158598.425837256,83218513.10382451,2059
2024-09-22 16:00:00.000 UTC,135667435.88139924,135987850.19476277,9070,68504.10289034632,45567.84360833332,2,33787015.535941675,47670183.99830675,2167
2024-09-22 17:00:00.000 UTC,176227287.08140108,116009804.23239747,7443,15491.683333333327,773571.3550701926,3,86839313.95711309,43393283.74884337,1785
2024-09-22 18:00:00.000 UTC,76756142.86186837,48435663.663610615,8166,731.835303084977,13.213860402100128,2,45628722.043296136,33495332.125903476,1999
2024-09-22 19:00:00.000 UTC,57811116.37672485,51560460.93251489,8903,88789.11375,733551.2168860002,6,43703183.68692151,39810733.73649754,2253
2024-09-22 20:00:00.000 UTC,150584000.41843048,135692459.7105262,8281,0.0,232384.42036626645,2,129316168.51598771,111953189.24629495,1956
2024-09-22 21:00:00.000 UTC,53082290.12020834,66540278.327530265,7115,300186.8500000002,313120.9401919549,4,27089415.966451913,33749131.25741491,1901
2024-09-22 22:00:00.000 UTC,115563766.75680909,135035129.80683124,6846,0.0,0.0,0,86158908.20016012,91198270.47017536,1650
2024-09-22 23:00:00.000 UTC,62345575.23442525,59363260.12730607,7382,13203410.290636571,457071.50975031545,6,37110513.07098441,35758294.47703754,2117
2024-09-23 00:00:00.000 UTC,218763679.27318317,193032847.3102769,7496,995.9630874389803,0.0,1,134491749.49434417,103725543.18976587,1737
2024-09-23 01:00:00.000 UTC,205159556.5098844,222804393.74801847,6959,52489.0076209907,26382.969181552253,5,157541590.27603072,166314399.18641672,1679
2024-09-23 02:00:00.000 UTC,281163051.74526477,177881539.46350166,7071,425827.771784967,846159.3745866342,10,125887570.1948915,86238518.7787051,1522
2024-09-23 03:00:00.000 UTC,294399733.52631634,345076596.12213326,7444,3633918.457084278,3617998.305447016,14,220390270.83542842,261788423.84307718,1663
2024-09-23 04:00:00.000 UTC,192320532.73036548,160455152.06061754,7392,1613.5990524554911,4305518.793484501,8,124448329.56392749,109728098.62650171,1761
2024-09-23 05:00:00.000 UTC,192717393.1078287,196012341.85517293,6850,5025951.807754269,5743572.8590647355,12,151526829.0815608,162388141.28502157,1617
2024-09-23 06:00:00.000 UTC,139800720.52655643,171123241.28704357,7111,11642934.284953415,14793296.934903596,17,75822891.04017586,111368586.6848918,1833
2024-09-23 07:00:00.000 UTC,217146755.59865838,204603003.59523165,7751,2706404.0890622907,4654295.132835746,12,159261742.3830591,138775691.39732423,2247
2024-09-23 08:00:00.000 UTC,191888618.1815541,192700944.81001347,8165,9878310.013360241,7274638.13721066,25,92095036.96538454,98512591.76238874,2212
2024-09-23 09:00:00.000 UTC,246285794.64347568,251473944.10428792,9355,12786945.696107043,8226984.0114967935,20,173315692.1825125,182964600.84287575,2699
2024-09-23 10:00:00.000 UTC,204810739.45337987,207938313.6222043,9269,3701446.00968206,9917329.079025663,20,107686411.81851016,117266184.1708764,2674
2024-09-23 11:00:00.000 UTC,131663495.05704555,161004843.89916334,9193,2293964.2861488853,14807040.376066133,16,66182465.470794074,97055813.5468766,2808
2024-09-23 12:00:00.000 UTC,283166767.67063403,285122169.66260695,9711,8265621.116611056,30615492.656484433,29,174847866.45041427,172616451.0056156,2749
2024-09-23 13:00:00.000 UTC,310910541.69003093,380914058.6263615,9767,15778976.377475178,6206703.927229898,24,173429192.7804685,239333091.5394701,2989
2024-09-23 14:00:00.000 UTC,523175256.7845131,569933245.7523391,10295,22156522.701970663,6864000.711673017,41,291399984.5634107,350236549.0081361,2997
2024-09-23 15:00:00.000 UTC,241993407.74292538,177481739.6567755,10343,4552685.769025965,7423976.093047071,48,177720263.19881746,113870328.62602717,2971
2024-09-23 16:00:00.000 UTC,263742411.29983863,322456916.20653266,10723,4977875.797511809,12812719.095871866,28,123479707.68863197,169489301.96691892,2997
2024-09-23 17:00:00.000 UTC,546585746.5504314,511234156.85754156,10728,4079665.594513899,12606465.418200346,28,456506404.61072046,422843386.48665935,2977
2024-09-23 18:00:00.000 UTC,310414577.9141839,328148196.4120412,9484,32034824.425252404,22475865.706121784,25,200791236.46736413,216653964.70087692,3081
2024-09-23 19:00:00.000 UTC,138694580.6793381,168926349.9501041,9942,9888323.760619558,1255470.2442820766,14,81175769.06032212,96523652.85846452,2772
2024-09-23 20:00:00.000 UTC,215303072.86017543,212806994.08731565,10466,1436468.409193414,7977637.789319712,10,137161721.0567465,129111391.91423994,2680
2024-09-23 21:00:00.000 UTC,107183413.26548314,124390565.0570926,8439,322302.46049476165,4883008.689951157,10,56994384.287807465,59878173.3549357,2112
2024-09-23 22:00:00.000 UTC,139917596.08220357,124672042.97468644,7378,11644437.996722763,3912761.285071993,18,47794920.57203056,27496391.229475137,1808
2024-09-23 23:00:00.000 UTC,227726745.79253843,315417295.3010817,9421,2633284.6051113014,0.0,6,171021907.72334617,119500775.73563989,3795
2024-09-24 00:00:00.000 UTC,390292317.738532,422254172.3470814,10847,1927078.5180075078,1860044.560832883,12,259416902.66448438,288540776.7010796,3799
2024-09-24 01:00:00.000 UTC,129611928.89768995,98313624.55422884,8785,1596107.5280505882,2351799.8058613795,10,55657092.23515782,48906919.53887488,2332
2024-09-24 02:00:00.000 UTC,141981669.5114573,170896659.70705062,7701,4069226.3442070177,2720849.915406659,5,62458819.84115514,75026190.06776416,1678
2024-09-24 03:00:00.000 UTC,152989137.63909602,187123029.01169315,8072,26030842.460770145,1296328.5330631793,15,96019095.2011468,135784451.7951475,1683
2024-09-24 04:00:00.000 UTC,126061508.32295513,108360425.30174705,7065,8625681.225753903,1268833.7330020596,23,61223308.47820259,53383780.2718972,1691
2024-09-24 05:00:00.000 UTC,66524139.39225231,61233488.7418842,6952,265119.17415172944,1103489.530381258,13,33773592.875759915,34050255.67831482,2021
2024-09-24 06:00:00.000 UTC,148421435.90029898,204626878.45763195,6871,3677.812196159609,7581507.577123719,11,103366207.27042122,151469462.9890947,1892
2024-09-24 07:00:00.000 UTC,527054386.1168348,558839483.8131818,8941,2195771.7252243403,79867.02924641017,10,466185318.30630726,503560022.47422373,2055
2024-09-24 08:00:00.000 UTC,225066336.8695906,285275384.3719312,9027,6061548.552686795,12018570.62711856,11,103924012.20877448,138004919.6007705,2371
